record_id,topic,country,year,count,per_10k_country_output,query_or_oql,source_ids,notes
BTF-224,gas_fermentation_protein,KR,2015-2025,4,0.039,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; (""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""bacterial protein"") AND (""hydrogen-oxidizing"" OR ""hydrogen-oxidising"" OR ""hydrogen oxidizing"" OR ""knallgas"" OR ""power-to-protein"" OR ""gas fermentation"" OR ""methanotroph"" OR ""methanotrophic"" OR ""methane-oxidizing"" OR ""Cupriavidus necator"" OR ""carbon dioxide"" OR ""CO2"")",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.04; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.05
BTF-225,gas_fermentation_protein,IN,2015-2025,5,0.02,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; (""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""bacterial protein"") AND (""hydrogen-oxidizing"" OR ""hydrogen-oxidising"" OR ""hydrogen oxidizing"" OR ""knallgas"" OR ""power-to-protein"" OR ""gas fermentation"" OR ""methanotroph"" OR ""methanotrophic"" OR ""methane-oxidizing"" OR ""Cupriavidus necator"" OR ""carbon dioxide"" OR ""CO2"")",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.02; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.54
BTF-226,gas_fermentation_protein,JP,2015-2025,4,0.026,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; (""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""bacterial protein"") AND (""hydrogen-oxidizing"" OR ""hydrogen-oxidising"" OR ""hydrogen oxidizing"" OR ""knallgas"" OR ""power-to-protein"" OR ""gas fermentation"" OR ""methanotroph"" OR ""methanotrophic"" OR ""methane-oxidizing"" OR ""Cupriavidus necator"" OR ""carbon dioxide"" OR ""CO2"")",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.03; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.69
BTF-227,single_cell_protein,VN,2015-2025,6,0.341,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.34; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.89
BTF-228,single_cell_protein,TH,2015-2025,17,0.722,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.72; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 4.02
BTF-229,single_cell_protein,MY,2015-2025,11,0.244,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.24; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.36
BTF-230,single_cell_protein,SG,2015-2025,23,0.931,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.93; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 5.18
BTF-231,single_cell_protein,ID,2015-2025,31,0.11,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,"country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.11; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.61; Indonesia total inflated by national-journal indexing, so intensity understated"
BTF-232,single_cell_protein,PH,2015-2025,3,0.294,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.29; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.63
BTF-233,single_cell_protein,CN,2015-2025,223,0.307,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.31; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.71
BTF-234,single_cell_protein,US,2015-2025,178,0.22,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.22; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.22
BTF-235,single_cell_protein,KR,2015-2025,30,0.29,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.29; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.61
BTF-236,single_cell_protein,IN,2015-2025,114,0.458,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.46; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 2.55
BTF-237,single_cell_protein,JP,2015-2025,12,0.077,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""single cell protein"" OR ""single-cell protein""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.08; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.43
BTF-238,precision_fermentation,VN,2015-2025,2,0.114,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.11; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 2.15
BTF-239,precision_fermentation,TH,2015-2025,7,0.297,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.30; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 5.63
BTF-240,precision_fermentation,MY,2015-2025,6,0.133,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.13; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 2.52
BTF-241,precision_fermentation,SG,2015-2025,9,0.364,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.36; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 6.89
BTF-242,precision_fermentation,ID,2015-2025,4,0.014,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,"country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.01; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.27; Indonesia total inflated by national-journal indexing, so intensity understated"
BTF-243,precision_fermentation,PH,2015-2025,1,0.098,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.10; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.85
BTF-244,precision_fermentation,CN,2015-2025,48,0.066,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.07; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.25
BTF-245,precision_fermentation,US,2015-2025,43,0.053,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""precision fermentation"" OR ""animal-free dairy"" OR ""animal-free protein"" OR ""recombinant milk protein"" OR ""recombinant casein"" OR ""recombinant beta-lactoglobulin"" OR ""recombinant ovalbumin"" OR ""recombinant egg white"" OR ""recombinant food protein"" OR ""recombinant leghemoglobin"" OR ""recombinant lactoferrin"" OR ""recombinant myoglobin""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.05; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.01
