series,measure,basis,calendar,period,index_mean,index_min,index_max,n_years,years,source_ids,evidence_label,confidence,demand_evidence_type,notes
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,9,0.86,0.66,1.04,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,10,0.74,0.37,0.96,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,11,0.79,0.33,1.34,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",Gregorian month,12,1.07,0.51,2.1,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Tet month,-3,0.66,0.33,1.04,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Tet month,-2,0.88,0.51,1.78,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Tet month,-1,0.98,0.55,2.1,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Tet month,0,0.77,0.32,2.0,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Tet month,1,1.47,1.14,2.24,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Vu Lan month,-3,1.25,0.48,1.73,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Vu Lan month,-2,0.8,0.65,1.14,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Vu Lan month,-1,1.16,0.56,2.18,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Vu Lan month,0,0.93,0.47,1.48,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 1109",share of net weight,"China-reported, ratio",months from Vu Lan month,1,0.8,0.59,1.04,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,1,0.75,0.48,1.02,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,2,1.02,0.74,1.25,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,3,1.05,0.84,1.18,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,4,0.98,0.73,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,5,0.94,0.8,1.14,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,6,1.05,0.86,1.21,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,7,0.95,0.83,1.17,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,8,1.06,0.82,1.27,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,9,1.06,0.9,1.38,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,10,1.08,0.77,1.38,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,11,1.04,0.78,1.22,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",Gregorian month,12,1.02,0.79,1.13,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Tet month,-3,1.07,0.78,1.38,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Tet month,-2,1.03,0.79,1.21,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Tet month,-1,0.94,0.6,1.13,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Tet month,0,0.8,0.48,1.25,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Tet month,1,1.12,0.98,1.18,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Vu Lan month,-3,0.95,0.8,1.14,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Vu Lan month,-2,1.04,0.84,1.21,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Vu Lan month,-1,0.99,0.83,1.17,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Vu Lan month,0,1.1,0.82,1.38,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam share of China exports, HS 2309.90 (feed control)",share of net weight,"China-reported, ratio",months from Vu Lan month,1,1.05,0.9,1.35,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,1,0.94,0.44,1.7,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,2,0.45,0.26,0.6,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,3,0.92,0.72,1.22,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,4,0.79,0.66,1.01,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,5,1.16,0.87,1.34,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,6,0.81,0.25,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,7,1.12,0.9,1.46,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,8,1.09,0.28,1.7,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
