reporter,partner,flow,hs_code,hs_label,year,month,value_usd,net_weight_t,unit_value_usd_per_kg,weight_estimated,lunar_calendar_note,source_ids,evidence_label,confidence,demand_evidence_type,notes
Viet Nam,World,import,110900,wheat gluten (1109),2022,10,1828489,953.0,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2022,11,1610624,839.5,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2022,12,1109506,578.3,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,1,1433196,569.3,2.52,yes,Tet month (lunar 1/1 on 2023-01-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,2,1908156,758.0,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,3,2149106,853.7,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,4,3899213,1548.8,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,5,4823182,1915.9,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,6,3203430,1272.5,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,7,3480512,1382.5,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,8,3065325,1217.6,2.52,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,9,1396390,554.7,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,10,1347319,535.2,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,11,3374641,1340.5,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,110900,wheat gluten (1109),2023,12,976878,388.0,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,1,2989918,719.2,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,2,1226214,295.0,4.16,yes,Tet month (lunar 1/1 on 2019-02-05),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,3,2153084,517.9,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,4,3220210,774.6,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,5,3040645,731.4,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,6,2061814,496.0,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,7,4298352,1033.9,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,8,2801013,673.8,4.16,yes,Vu Lan month (lunar 7/15 on 2019-08-15),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,9,1271281,305.8,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,10,3848535,925.7,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,11,6147939,1478.8,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2019,12,3973213,955.7,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,1,1489668,306.2,4.86,yes,Tet month (lunar 1/1 on 2020-01-25),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,2,1220307,250.9,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,3,1918029,394.3,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,4,2554261,525.1,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,5,2220264,456.4,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,6,3408877,700.8,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,7,1887255,388.0,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,8,2263156,465.2,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,9,5178066,1064.5,4.86,yes,Vu Lan month (lunar 7/15 on 2020-09-02),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,10,3640556,748.4,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,11,3187404,655.3,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2020,12,3557302,731.3,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,1,3180211,599.1,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,2,1885200,355.1,5.31,yes,Tet month (lunar 1/1 on 2021-02-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,3,2701710,508.9,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,4,3449222,649.7,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,5,5101916,961.1,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,6,3027454,570.3,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,7,3711939,699.2,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,8,5145012,969.2,5.31,yes,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,9,3723368,701.4,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,10,4593191,865.2,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,11,7269007,1369.3,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2021,12,3009964,567.0,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,1,2861059,501.8,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,2,3485370,611.3,5.7,yes,Tet month (lunar 1/1 on 2022-02-01),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,3,2268400,397.8,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,4,1835657,321.9,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,5,3314221,581.3,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,6,1517465,266.1,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,7,2585798,453.5,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,8,4741176,831.5,5.7,yes,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,9,1242889,218.0,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,10,3456752,606.3,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,11,1786430,313.3,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2022,12,2544010,446.2,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,1,1613566,273.7,5.9,yes,Tet month (lunar 1/1 on 2023-01-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,2,1590247,269.7,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,3,3891494,660.0,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,4,5719384,970.0,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,5,1980612,335.9,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,6,2038894,345.8,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,7,1730331,293.5,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,8,2295201,389.3,5.9,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,9,1709903,290.0,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,10,5482069,929.8,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,11,3088307,523.8,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,210610,protein concentrates and textured protein (2106.10),2023,12,2841544,481.9,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
